db,db_name,exchange,cab,address,lat,long,notes
LW,West London,RUISLIP,P40, HIGH ROAD  JCN THE GREENWAY ICKENHAM  - UB10 8LH,51.56863021850586,-0.43968209624290466,
LW,West London,RUISLIP,P41,O/S 1 KING EDWARDS ROAD RUISLIP  - HA4 7AE,51.5750732421875,-0.4264446794986725,
LW,West London,RUISLIP,P43,Outside 2 Reservoir Road Jcn Ducks Hill Road - HA4 7TR,51.58904266357422,-0.43613916635513306,
LW,West London,RUISLIP,P44,Outside 16 Breakspear Road Jcn Ladygate Lane - HA4 7QZ,51.582733154296875,-0.4440920054912567,
LW,West London,RUISLIP,P45,BRICKWALL LANE SIDE OF 129 HIGH STREET  - HA4 8LB,51.573116302490234,-0.4226304888725281,
LW,West London,RUISLIP,P46,Outside 1 Milton Road Jcn Neela Close - UB10 8NQ,51.56153106689453,-0.44676339626312256,
LW,West London,RUISLIP,P47,Side of 61 High Street IN Midcroft RUISLIP MIDDLESEX - HA4 7BD,51.574771881103516,-0.4248243570327759,
LW,West London,RUISLIP,P48,Outside 47 Glebe Avenue Jcn Crosier Road - HA4 6QZ,51.56107711791992,-0.4402724802494049,
LW,West London,RUISLIP,P5,Outside 77-79 High Road Jcn The Greenway - HA4 8JB,51.568603515625,-0.44015926122665405,
LW,West London,RUISLIP,P50,Side of 1a Whitby Road Jcn Bempton Drive - HA4 9DS,51.564727783203125,-0.40407800674438477,
LW,West London,RUISLIP,P51,Outside Kings Lodge Pembroke Road Jcn Station Approach - HA4 8NH,51.57219696044922,-0.42178207635879517,
LW,West London,RUISLIP,P52,Side of 1 Malcolm Road Jcn Gibson Road - UB10 8ES,51.561885833740234,-0.4601105749607086,
LW,West London,RUISLIP,P53,LINDEN AVENUE JUNCTION VICTORIA ROAD RUISLIP HA4 8FD - HA4 8FD,51.572227478027344,-0.4121127426624298,
LW,West London,RUISLIP,P56,OPP 77 HIGH ROAD - UB10 8FB,51.56842803955078,-0.4399920403957367,
LW,West London,RUISLIP,P6,Outside 8 Hill Lane Opp Jcn Southcote Rise - HA4 7JH,51.575870513916016,-0.4343399405479431,
LW,West London,RUISLIP,P7,Outside 79 Glebe Avenue Opp Jcn Burnham Avenue - UB10 8PF,51.55986785888672,-0.43917420506477356,
LW,West London,RUISLIP,P8,Outside 3-5 Derwent Avenue Jcn Greenacres Avenue - UB10 8HJ,51.56599044799805,-0.4548788070678711,
LW,West London,RUISLIP,P9,Opp 38 Thornhill Road - UB10 8SG,51.56248092651367,-0.45602208375930786,
LW,West London,SHEPHERDS BUSH,Exch,,51.50613784790039,-0.23475299775600433,
LW,West London,SHEPHERDS BUSH,P1,"R/O 1-136 Pankhurst House,Du Cane Road,Shepherds Bush, London  - W12 0UP",51.51678466796875,-0.2277410924434662,
LW,West London,SHEPHERDS BUSH,P10,"O/S 2 WESTERN AVENUE, LONDON - W3 7UD",51.51405334472656,-0.24945086240768433,
LW,West London,SHEPHERDS BUSH,P101,(PCP101) S/O 10b App.62mtrs from Wood Lane near Westfield London shopping centre W12 7SL  - W12 7SL,51.50703048706055,-0.2236957848072052,
LW,West London,SHEPHERDS BUSH,P102,(PCP102) Opp. SAVOY  S/O 1 on Ariel Way white city London W12 7SL  - W12 7SL,51.506370544433594,-0.21877887845039368,
LW,West London,SHEPHERDS BUSH,P103,F/O 1-38 CHARLES COURTLARDEN ROADACTONLONDON - W3 7DR,51.50415802001953,-0.25275513529777527,
LW,West London,SHEPHERDS BUSH,P11,"O/S 4 GLENDUN ROAD, LONDON - W3 7AJ",51.51314926147461,-0.25229573249816895,
LW,West London,SHEPHERDS BUSH,P118, - ,51.50859069824219,-0.22641627490520477,
LW,West London,SHEPHERDS BUSH,P119, - ,51.50859069824219,-0.2263730764389038,
LW,West London,SHEPHERDS BUSH,P12,O/S 39 to 97 EAST ACTON LANE LONDON - W3 7HD,51.512733459472656,-0.24953031539916992,
LW,West London,SHEPHERDS BUSH,P14,O/S 40 SUNDEW AVENUE IN THE CURVE  LONDON - W12 0RS,51.51260757446289,-0.240686297416687,
LW,West London,SHEPHERDS BUSH,P15,S/O  57 STEVENTON ROAD IN WORMHOLT ROAD LONDON - W12 0ST,51.51077651977539,-0.24139097332954407,
LW,West London,SHEPHERDS BUSH,P16,S/O 452 UXBRIDGE ROAD IN WORMHOLT ROAD LONDON - W12 0NT,51.50686264038086,-0.24070587754249573,
LW,West London,SHEPHERDS BUSH,P17,"S/O 12 BATSON STREET, ELLINGHAM ROAD, SHEPHERDS BUSH, LONDON - W12 9PW",51.50331115722656,-0.2382635474205017,
LW,West London,SHEPHERDS BUSH,P18,FINDON ROAD S/O 27 BOSCOMBE ROAD WHITE CITY LONDON  - W12 9HS,51.50504684448242,-0.23652510344982147,
LW,West London,SHEPHERDS BUSH,P19,O/S 108-94 CONNINGHAM ROAD JCN STOWE ROAD LONDON - W12 8BT,51.50398254394531,-0.23447690904140472,
LW,West London,SHEPHERDS BUSH,P2,Side of 209 Westway in Bentworth Road London - W12 7AP,51.51459884643555,-0.23557966947555542,
LW,West London,SHEPHERDS BUSH,P20,S/O 199  UXBRIDGE ROAD IN KEITH  GROVE LONDON - W12 9DH,51.50635528564453,-0.23986083269119263,
LW,West London,SHEPHERDS BUSH,P21,S/O 57  UXBRIDGE  ROAD (A4020) IN WARBECK ROAD LONDON - W12 8LA,51.50597381591797,-0.23046618700027466,
LW,West London,SHEPHERDS BUSH,P22,"S/O 1-25 St Mary's Court,Stamford Brook Road,London - W6 0XP",51.49867630004883,-0.24481014907360077,
LW,West London,SHEPHERDS BUSH,P23,"OPP KELMSCOTT GARDENS, STARCH GREEN, SHEPHERDS BUSH, LONDON - W12 9BU",51.50002670288086,-0.239845409989357,
LW,West London,SHEPHERDS BUSH,P24,S/O 82 ASKEW ROAD IN COBBOLD ROAD  LONDON - W12 9BJ,51.50368881225586,-0.24373869597911835,
LW,West London,SHEPHERDS BUSH,P25,S/O 89 ASKEW ROAD IN HADYN PARK ROAD LONDON - W12 9AN,51.503761291503906,-0.2431163638830185,
LW,West London,SHEPHERDS BUSH,P26,S/O 13 THE VALE IN DAVIS ROAD LONDON - W3 7SH,51.50647735595703,-0.24732041358947754,
LW,West London,SHEPHERDS BUSH,P27, - ,51.50695037841797,-0.24534247815608978,
LW,West London,SHEPHERDS BUSH,P28,"O/S 87 ASKEW CRESCENT, SHEPHERDS BUSH, LONDON - W12 9DW",51.50484848022461,-0.24556727707386017,
LW,West London,SHEPHERDS BUSH,P29,"OPP 1 GREENVIEW CLOSE, EAST ACTION LANE, LONDON - W3 7DZ",51.50727462768555,-0.25687238574028015,
LW,West London,SHEPHERDS BUSH,P3,"O/S Auckland House, Bloemfontein Road, Shepherds Bush, London  - W12 7NL",51.512451171875,-0.23497095704078674,
LW,West London,SHEPHERDS BUSH,P31,IN THE VALE OPP DORDRECHT ROAD LONDON - W3 7RG,51.50684356689453,-0.25206154584884644,
LW,West London,SHEPHERDS BUSH,P32,7M SIDE OF 2 BAMBOROUGH GARDENS LONDON W12 8QN  - W12 8QN,51.50272750854492,-0.22419436275959015,
LW,West London,SHEPHERDS BUSH,P33,"O/S 169 HARTSWOOD ROAD, SHEPHERDS BUSH, LONDON - W12 9NG",51.502830505371094,-0.24999624490737915,
LW,West London,SHEPHERDS BUSH,P34,F/O 3 TO 7 ATLANTIC HOUSE O/S IBIS HOTEL ROCKLEY ROAD SHEPHERDS BUSH LONDON   - W14 0DJ,51.503414154052734,-0.22026289999485016,
LW,West London,SHEPHERDS BUSH,P35,"O/S 53 SHEPHERDS BUSH GREEN, SHEPHERDS BUSH, LONDON - W12 8PS",51.50327682495117,-0.22300593554973602,
LW,West London,SHEPHERDS BUSH,P36,"S/O 165 GOLDHAWK ROAD, BRACKENBURY ROAD, SHEPHERDS BUSH, LONDON - w12 8ep",51.50086212158203,-0.23275324702262878,
LW,West London,SHEPHERDS BUSH,P37,"APPROX 14M FROM SIDE OF 1 TO 8 MORLAND COURT, CONINGHAM ROAD SHEPHERDS BUSH, LONDON   - W12 8BL",51.501163482666016,-0.2335629016160965,
LW,West London,SHEPHERDS BUSH,P38,"OPP 162 GOLDHAWK ROAD, SHEPHERDS BUSH, LONDON - W12 8HL",51.50141525268555,-0.23245808482170105,
LW,West London,SHEPHERDS BUSH,P39,S/O LIBRARY MANSIONS 77 PENNARD ROAD SHEPHERDS BUSH  LONDON - W12 8DW,51.504947662353516,-0.2258516252040863,
LW,West London,SHEPHERDS BUSH,P4,Side of 55 Bloemfontein Road in Ellerslie Road London - W12 7BH,51.508487701416016,-0.2344180792570114,
LW,West London,SHEPHERDS BUSH,P41,"OPP 39 BULWER STREET FLATS, SHEPHERDS BUSH, LONDON - W12 8AR",51.50566482543945,-0.22442610561847687,
LW,West London,SHEPHERDS BUSH,P43,"S/O 14 WULFSTAN STREET, SHEPHERDS BUSH, LONDON  - W12 OAH",51.51591873168945,-0.24306660890579224,
LW,West London,SHEPHERDS BUSH,P44,"S/O 113 BATMAN CLOSE, WHITE CITY ESTATE, LONDON - W12 7NX",51.5101432800293,-0.23098188638687134,
LW,West London,SHEPHERDS BUSH,P45,S/O 29 WOOD LANE IN SHINFIELD STREET LONDON - W12 0HN,51.51674270629883,-0.22664739191532135,
LW,West London,SHEPHERDS BUSH,P46,"S/O FLAT 39, ABERCROMBIE HOUSE, WHITE CITY ESTATE, LONDON - W12 7AQ",51.51349639892578,-0.23508909344673157,
LW,West London,SHEPHERDS BUSH,P47,S/O 65 TO 93 BLOEMFONTEIN ROAD JCN AUSTRALIA ROAD SHEPHERDS BUSH LONDON - W12 7DA,51.5109977722168,-0.2345803827047348,
LW,West London,SHEPHERDS BUSH,P48,"O/S 1a Oaklands Grove, SHEPHERDS BUSH, LONDON - W12 QJD",51.50662612915039,-0.23681001365184784,
LW,West London,SHEPHERDS BUSH,P49,"216A UXBRIDGE RD JNC FRITHVILLE GARDENS, WHITE CITY,  HAMMERSMITH AND FULHAM - W12 7JD",51.50583267211914,-0.22717180848121643,
LW,West London,SHEPHERDS BUSH,P5,"R/O Pestle & Mortar 388 Uxbridge Road,Shepherds Bush,London - W12 7LL",51.506622314453125,-0.23545557260513306,
LW,West London,SHEPHERDS BUSH,P50,IN WULFSTAN ROAD JCN ERCONWALD STREET LOND0N - W12 0BT,51.5174674987793,-0.24567340314388275,
LW,West London,SHEPHERDS BUSH,P51,"S/O 262 UXBRIDGE ROAD,TUNIS ROAD, SHEPHERDS BUSH, LONDON - W12 7JA",51.506160736083984,-0.22930608689785004,
LW,West London,SHEPHERDS BUSH,P53,"OPP JNC HILARY ROAD, DU CANE ROAD, LONDON - W12 OBJ",51.51546859741211,-0.24606731534004211,
LW,West London,SHEPHERDS BUSH,P54,O/S 30 BASSEIN PARK ROAD SHEPHERDS BUSH LONDON - W12 9RZ,51.50185012817383,-0.24477466940879822,
LW,West London,SHEPHERDS BUSH,P56,Aprox 9m from S/O 107  Wood Lane Shepherds Bush London - W12 7ED,51.51175308227539,-0.22498205304145813,
LW,West London,SHEPHERDS BUSH,P57,INGERSOLL ROAD S/O 332 UXBRIDGE ROAD WHITE CITY LONDON  - W12 7LL,51.50661087036133,-0.23283348977565765,
LW,West London,SHEPHERDS BUSH,P58,S/O 11 BOSCOMBE ROAD LONDON - W12 9HS,51.506134033203125,-0.23704510927200317,
LW,West London,SHEPHERDS BUSH,P59,S/O 127 UXBRIDGE ROAD  LONDON  - W12 8NJ,51.50635528564453,-0.23398162424564362,
LW,West London,SHEPHERDS BUSH,P6,"O/S BLOOMFIELD MANSIONS, STANLAKE ROAD, LONDON - W12 7HR",51.50606155395508,-0.22820033133029938,
LW,West London,SHEPHERDS BUSH,P60,S/O 123 GODOLPHIN ROADLONDON - W12 8JN,51.506141662597656,-0.23286597430706024,
LW,West London,SHEPHERDS BUSH,P61,"OPP 3 WOODSTOCK GROVE,Holland Park Roundabout LONDONLONDON - W12 8LE",51.50395965576172,-0.21756164729595184,
LW,West London,SHEPHERDS BUSH,P62,OPP 1 MANSELL ROAD AND CRNR OF BIRKBECK GROVE ACTONLONDON - W3 7QH,51.506229400634766,-0.26266178488731384,
LW,West London,SHEPHERDS BUSH,P64,OPP SITAREY COURT SOUTH AFRICA ROAD SHEPHERDS BUSH LONDON - W12 7AS,51.50988006591797,-0.234407439827919,
LW,West London,SHEPHERDS BUSH,P65,OPP WOOD LANE HIGH SCHOOLDU CANE ROADLONDON - W12 0TN,51.51641845703125,-0.2303784042596817,
LW,West London,SHEPHERDS BUSH,P66,IN AYCLIFFE ROAD JCN WORMHOLT ROAD LONDON - W12 0LT,51.50897216796875,-0.2411433458328247,
LW,West London,SHEPHERDS BUSH,P67,HADYN PARK ROAD s/o 99 PERCY ROAD SHEPHERDS BUSH LONDON - W12 9QH,51.50406265258789,-0.23919996619224548,
LW,West London,SHEPHERDS BUSH,P68,S/O 147 OLD OAK COMMON LANE CRNR OFThe FairwayACTON LONDON - W3 7DN,51.51741409301758,-0.2506767511367798,
LW,West London,SHEPHERDS BUSH,P69,247 uxbridge road AND CRNR OF ASKEW CRESCENTlondon - W12 9DS,51.50661849975586,-0.24352523684501648,
LW,West London,SHEPHERDS BUSH,P7,"S/O 312 UXBRIDGE ROAD,ARMINGER ROAD, SHEPHERDS BUSH, LONDON - W12 7LJ",51.50642395019531,-0.23175999522209167,
LW,West London,SHEPHERDS BUSH,P70,S/O 71 THE VALE/ AGNES RD Acton LONDON  - W3 7RE,51.50651168823242,-0.25079184770584106,
LW,West London,SHEPHERDS BUSH,P71,O/S  LONDON NETWORK CHURCH 131 EAST ACTON LANE LONDON - W3 7HB,51.51212692260742,-0.25423720479011536,
LW,West London,SHEPHERDS BUSH,P72,S/O 55-57 ST ELMO ROAD IN JEDDO ROAD LONDON - W12 9EA,51.504459381103516,-0.24584168195724487,
LW,West London,SHEPHERDS BUSH,P73,S/O 117 GOLDHAWK ROAD IN SYCAMORE GDNS LONDON  - W12 8EJ,51.50151443481445,-0.23020650446414948,
LW,West London,SHEPHERDS BUSH,P74,"OUTSIDE 171 GOLDHAWK RD, WHITE CITY,  HAMMERSMITH AND FULHAM - W12 8EP",51.50089645385742,-0.23315538465976715,
LW,West London,SHEPHERDS BUSH,P75,S/O 120 GOLDHAWK ROADCRNR OF DEVONPORT ROADLONDON - W12 8HD,51.50200271606445,-0.23013010621070862,
LW,West London,SHEPHERDS BUSH,P78,S/O 58 JCN GOODWIN ROAD AND MELINA ROAD BOSCOMBE ROAD SHEPHERDS BUSH LONDON - W12 9HU,51.50373077392578,-0.23627333343029022,
LW,West London,SHEPHERDS BUSH,P79,S/O JOHN BETTS HOUSE RYLETT ROAD IN GOLDHAWK ROAD LONDON  - W129NJ,51.498863220214844,-0.2433479130268097,
LW,West London,SHEPHERDS BUSH,P80,FLAT 1 VALE COURTTHE VALE ACTONLONDON - W3 7SA,51.50681686401367,-0.24771089851856232,
LW,West London,SHEPHERDS BUSH,P81,"OPP British Queen pub 434 Uxbridge Road, CRNR NTHORPEBANK ROAD Shepherd's Bush, London  - W12 0NS ",51.506683349609375,-0.23845037817955017,
LW,West London,SHEPHERDS BUSH,P82,S/O 1 NORBRORKE STREETLONDON - W12 0QU,51.51448440551758,-0.24884341657161713,
LW,West London,SHEPHERDS BUSH,P84,S/O 110 VALETTA ROADCRNR OF HOLLEY ROADACTONLONDON - W3 7TH,51.5047492980957,-0.25159409642219543,
LW,West London,SHEPHERDS BUSH,P85,"Opp Downy House, Bromyard Ave, London - W3 7FE",51.50917434692383,-0.2516120672225952,
LW,West London,SHEPHERDS BUSH,P87,OPP 100 GOLDHAWK AND CRNR OF Hammersmith GroveROADLONDON - W12 8HD,51.50182342529297,-0.22908519208431244,
LW,West London,SHEPHERDS BUSH,P88,1 STERENE STREET LONDON - W12 8AB,51.505191802978516,-0.22163470089435577,
LW,West London,SHEPHERDS BUSH,P9,"O/S 1 BRASSIE AVENUE, SHEPHERDS BUSH, LONDON - W3 7DE",51.51567077636719,-0.2499365508556366,
LW,West London,SHEPHERDS BUSH,P96,S/O 46 ORMISTON GROVE HALSBURY ROAD  SHEPHERDS BUSH LONDON - W12 0JS,51.50811767578125,-0.23613278567790985,
LW,West London,SHEPHERDS BUSH,P97,JNC OF COMMONWEALTH AVENUE IN CANADA WAY LONDON   - W12 7QR,51.51264190673828,-0.23143276572227478,
LW,West London,SHEPHERDS BUSH,P99,FLAT 138 BROMYARD HOUSE BROMYARD AVENUE BETWWEN ARMSTRONG ROADACTONLONDON - W3 7BF,51.508419036865234,-0.24975326657295227,
LW,West London,SHEPHERDS BUSH,P999,"BROADCAST CENTRE BUILDING,WHITE CITY ROAD - ",51.50998306274414,-0.2269674390554428,
LW,West London,SHEPHERDS BUSH,PR1,NEAR THAMES VALLEY HOUSING DU CANE ROAD            SHEPHERDS BUSH W12 0TS   - W12 0TS,51.516685485839844,-0.2320111095905304,
LW,West London,SKYPORT,Exch,,51.480342864990234,-0.4352709949016571,
LW,West London,SKYPORT,P1,"HATCH LANE, OPPOSITE LONDON HONG KONG RESTAURANT - ",51.482173919677734,-0.4768241047859192,
LW,West London,SKYPORT,P12,OPP RECTORY RD AND BATH RD - ,51.47698974609375,-0.4019579589366913,
LW,West London,SKYPORT,P19,NEW ROAD CORNER BATH ROAD. - ,51.481014251708984,-0.44003844261169434,
LW,West London,SKYPORT,P20,High St Harlington. To rear of 9 Gothic Court - ,51.48805618286133,-0.4360100328922272,
LW,West London,SKYPORT,P21,OXFORD AVENUE CORNER BATH ROAD. - ,51.48115921020508,-0.423284649848938,
LW,West London,SKYPORT,P24,HIGH STREET O/S NORTHCOAT HOUSE. - ,51.48883056640625,-0.4771207571029663,
LW,West London,SKYPORT,P25,Side of 512 Sipson Road in Ashby Way - ,51.48556900024414,-0.4551500678062439,
LW,West London,SKYPORT,P26,Side of 38 New Road in Browngraves Road - ,51.483516693115234,-0.44075965881347656,
LW,West London,SKYPORT,P27,Richards Close south corner of High St - ,51.4890251159668,-0.43515583872795105,
LW,West London,SKYPORT,P28,O's No 1 West End Lane - ,51.4844970703125,-0.434605211019516,
LW,West London,SKYPORT,P29,O/S 48 FIRS DRIVE - ,51.48167037963867,-0.4071228504180908,
LW,West London,SKYPORT,P30,OPP 32 THE AVENUE HIGH ST CRANFORD - ,51.482337951660156,-0.4106568396091461,
LW,West London,SKYPORT,P31,JUNC BERKELEY AVE / BATH ROAD - ,51.47925567626953,-0.41060566902160645,
LW,West London,SKYPORT,P32,JUNC CLEVEDON GDNS BATH RD - ,51.478511810302734,-0.40765050053596497,
LW,West London,SKYPORT,P33,OPPOSITE 17 BRABAZON ROAD. - ,51.484439849853516,-0.4004732370376587,
LW,West London,SKYPORT,P35,CORNER 159 HIGH STREET. - ,51.48626708984375,-0.4053207337856293,
LW,West London,SKYPORT,P40,CNR WAYE AVENUE /BATH ROAD - TW5 9SL,51.480098724365234,-0.4131397306919098,
LW,West London,SKYPORT,P48,(PCP48) S/O 1TO11 APP.22MTRS FROM JUNC. OF CRANFORD LANE AND HARLECH GARGENS TW5 9PR   - TW5 9PR,51.48529052734375,-0.39698678255081177,
LW,West London,SKYPORT,P63,Sipson Road opp 358 - ,51.49142837524414,-0.45757368206977844,
LW,West London,SOUTH HARROW,Exch,,51.568626403808594,-0.3494360148906708,
LW,West London,SOUTH HARROW,P1,"wadham gardens jcn oldfield lane north, south harrow - ub6 0bw",51.552398681640625,-0.3393561542034149,
LW,West London,SOUTH HARROW,P10,WADHAM GARDENS JCN OLDFIELDS CIRCUS SOUTH HARROW - UB6 0BQ,51.55128479003906,-0.3496808111667633,
LW,West London,SOUTH HARROW,P11,656 WHITTON AVENUE WEST  NORTHOLT MIDDX - UB5 4LB,51.55268859863281,-0.35033681988716125,
LW,West London,SOUTH HARROW,P12,S/O 2A KILLOWEN AVENUE  NORTHOLT MIDDX - UB5 4QT,51.55551528930664,-0.3531772196292877,
LW,West London,SOUTH HARROW,P13,OUTSIDE No1 HALSBURY ROAD EAST NORTHOLT SOUTH HARROW  - UB5 4PU,51.55769729614258,-0.3528532385826111,
LW,West London,SOUTH HARROW,P14,S/O  5 -7  WELBECK ROAD  HARROW MIDDX - HA2 0RQ,51.57527542114258,-0.3591160476207733,
LW,West London,SOUTH HARROW,P15,O/S 9 SHAFTESBURY PARADE  SOUTH HARROW  HARROW  MIDDX - HA2 0AJ,51.57223892211914,-0.35417479276657104,
LW,West London,SOUTH HARROW,P16,S/O 55 SHAFTESBURY AVENUE  SOUTH HARROW HARROW  MIDDX - HA2 0PL,51.57061004638672,-0.35153523087501526,
LW,West London,SOUTH HARROW,P17,O/S 238 MALVERN AVENUE  HARROW  MIDDX - HA2 9HE,51.56293869018555,-0.3811434805393219,
LW,West London,SOUTH HARROW,P18,S/O  164 MALVERN AVENUE  HARROW  MIDDX - HA2 9HB,51.564697265625,-0.37764716148376465,
LW,West London,SOUTH HARROW,P19,O/S 82 KINGS ROAD  HARROW MIDDX - HA2 9JQ,51.56547927856445,-0.37519532442092896,
LW,West London,SOUTH HARROW,P2,O/S 107 ENNISMORE AVENUE  GREENFORD MIDDX - UB6 0LQ,51.55371856689453,-0.33649539947509766,
LW,West London,SOUTH HARROW,P20,S/O 35 - 54 SCOTT CRESCENT JCN WELBECK ROAD AND SCOTT CRESCENT HARROW   - HA2 0HH,51.569942474365234,-0.35968324542045593,
LW,West London,SOUTH HARROW,P21,S/O 128 BESSBOROUGH ROAD  HARROW MIDDX - HA1 3DQ,51.574100494384766,-0.3439193367958069,
LW,West London,SOUTH HARROW,P22,S/O 30 - 32 SCOTT CRESCENT JCN AUSTEN ROAD AND SCOTT CRESCENT HARROW  - HA2 0UT,51.570682525634766,-0.361922025680542,
LW,West London,SOUTH HARROW,P24,S/O SUDBURY LODGE  SUDBURY HILL  HARROW  MIDDX - HA1 3RU,51.5646858215332,-0.3375668525695801,
LW,West London,SOUTH HARROW,P25,O/S LINCOLN HOUSELONDON ROADHARROWMIDDLESEX - HA1 3JJ,51.5681266784668,-0.33937475085258484,
LW,West London,SOUTH HARROW,P28,BUTLER ROAD O/S 28A BOWEN ROAD HARROW MIDDLESEX - HA1 4DE,51.57801818847656,-0.34956419467926025,
LW,West London,SOUTH HARROW,P3,OPP PR PETFOODS 1283 GREENFORD ROAD  GREENFORD  MIDDX - UB6 0HY,51.556453704833984,-0.3359917104244232,
LW,West London,SOUTH HARROW,P30,BESSBOROUGH RD/BUTLER AVE - HA1 3DL,51.578365325927734,-0.34297046065330505,
LW,West London,SOUTH HARROW,P31,S/O 1 LASCELLES AVENUE  HARROW MIDDX - HA1 4AY,51.577125549316406,-0.3431309759616852,
LW,West London,SOUTH HARROW,P32,O/S SAINSBURYS SUPERMARKET 330 NORTHOLT ROAD HARROW MIDDLESEX   - HA2 8EQ,51.56209945678711,-0.35695022344589233,
LW,West London,SOUTH HARROW,P33,S/O  248 NORTHOLT ROAD  HARROW MIDDX - HA2 8DU,51.56441879272461,-0.3543128967285156,
LW,West London,SOUTH HARROW,P34,O/S 63 SOMERVELL ROAD  HARROW MIDDX - HA2 8TZ,51.557167053222656,-0.3664035201072693,
LW,West London,SOUTH HARROW,P35,S/O 1-3 THE HEIGHTS THE HEIGHTS SOUTH HARROW   - UB5 4BW,51.55646514892578,-0.36249056458473206,
LW,West London,SOUTH HARROW,P36,ON ROUNDABOUT ISLAND  OPP 215 PETTS HILL  NORTHOLT MIDDX - UB5 4NS,51.55506134033203,-0.35995885729789734,
LW,West London,SOUTH HARROW,P37,O/S 8 WOOD END LANE  NORTHOLT MIDDX - UB5 4JL,51.5517692565918,-0.359875351190567,
LW,West London,SOUTH HARROW,P38,SOMERVELL RD/ALEXANDRA AVE SPK 081 423 5601/38 MPR J1951 E/S 401 - HA2 8TY,51.557594299316406,-0.36286836862564087,
LW,West London,SOUTH HARROW,P39,S/O 2 QUANTOCK COURT  GREENFORD ROAD GREENFORD MIDDX - UB6 0DR,51.55392074584961,-0.3381035625934601,
LW,West London,SOUTH HARROW,P4,R/O ROSEBANK FOOD AND WINE  150 GREENFORD ROAD HARROW - HA1 3QP,51.55768966674805,-0.33518195152282715,
LW,West London,SOUTH HARROW,P40,S/O 77 CASTLE ROAD NORTHOLT MIDDX - UB5 4SF,51.54771423339844,-0.3596895635128021,
LW,West London,SOUTH HARROW,P41,O/S PETTS HILL PRIMARY SCHOOL NEWMARKET AVENUE NORTHOLT MIDDX - UB5 4HB,51.553306579589844,-0.36163759231567383,
LW,West London,SOUTH HARROW,P42,O/S 1 LANARK COURT NEWMARKET AVENUE NORTHOLT MIDDX - UB5 4ES,51.55494689941406,-0.3663388788700104,
LW,West London,SOUTH HARROW,P43,OPP 403 EASTCOTE LANE  HARROW MIDDX - HA2 8SE,51.559730529785156,-0.38005998730659485,
LW,West London,SOUTH HARROW,P45,(PCP45) S/O 74 App.15Mtrs from junc. Of Grange Road and Northolt road HA2 0DN  - HA2 0DN,51.56822967529297,-0.3486633002758026,
LW,West London,SOUTH HARROW,P46,"MIDDLE ROAD JUNC. ROXETH HILL, HARROW ON THE HILL, HARROW - HA2 0LA",51.56941604614258,-0.34655696153640747,
LW,West London,SOUTH HARROW,P47,STANLEY ROAD SIDE OF 142 NORTHOLT ROAD SOUTH HARROW MIDDLESEX   - HA2 0EE,51.566402435302734,-0.35100921988487244,
LW,West London,SOUTH HARROW,P48,O/S THE STAR  SOUTH HILL AVENUE  HARROW MIDDX - HA2 0NQ,51.56521224975586,-0.3520045578479767,
LW,West London,SOUTH HARROW,P49,S/O 1 GRANGE COURT 31 NORTHOLT ROAD HARROW MIDDX - HA2 0NR,51.56807327270508,-0.34823617339134216,
LW,West London,SOUTH HARROW,P5,O/S 3 SUDBURY HILL  HARROW  MIDDX - HA1 3SB,51.561893463134766,-0.3316669166088104,
LW,West London,SOUTH HARROW,P50,S/O 157-159 GREENFORD ROAD  HARROW MIDDX - HA1 3QN,51.55752944946289,-0.33598119020462036,
LW,West London,SOUTH HARROW,P51,S/O 1 WOOD END CLOSE NORTHOLT  - UB5 4QD,51.55570602416992,-0.3494342565536499,
LW,West London,SOUTH HARROW,P52,"OUTSIDE ST BARNABAS CHURCH RAGLAN WAY, NORTHOLT, SOUTH HARROW MIDDLESEX - UB5 4SX",51.5501823425293,-0.35358625650405884,
LW,West London,SOUTH HARROW,P53,EPSOM CLOSE SIDE OF 22 DONCASTER DRIVE NORTHOLT SOUTH HARROW - UB5 4AT,51.55299758911133,-0.3750343322753906,
LW,West London,SOUTH HARROW,P54,R/O 10 WYNCHGATE  EASTCOTE LANE  NORTHOLT MIDDX - UB5 4HS,51.55345916748047,-0.3771238625049591,
LW,West London,SOUTH HARROW,P55,S/O 104 WOOD END LANE  NORTHOLT MIDDX - UB5 4JH,51.55289840698242,-0.35641616582870483,
LW,West London,SOUTH HARROW,P56,O/S 4 KINGS ROAD SOUTH HARROW MIDDLESEX - HA2 9HX,51.56254577636719,-0.3728185296058655,
LW,West London,SOUTH HARROW,P57,S/O 94 RAYNERS LANEHARROWMIDDLESEX - HA2 0UH,51.569461822509766,-0.3638851046562195,
LW,West London,SOUTH HARROW,P58,O/S 2 MAPLE AVENUE HARROW - HA2 8DQ,51.565311431884766,-0.3579452931880951,
LW,West London,SOUTH HARROW,P59,O/S 2 CHYNGTON COURT LONDON ROAD HARROW MIDDLESEX - HA1 3LZ,51.56700897216797,-0.3398771584033966,
LW,West London,SOUTH HARROW,P6,O/S 348 EASTCOTE LANE  HARROW MIDDX - HA2 9AJ,51.56159210205078,-0.3736315369606018,
LW,West London,SOUTH HARROW,P60,S/O 1 PARK LANE HARROW MIDDLESEX - HA2 8NW,51.56005096435547,-0.3590293228626251,
LW,West London,SOUTH HARROW,P62,O/S 74 WHITMORE ROAD - HA14AH,51.57522964477539,-0.3500693142414093,
